User ID,Device Model,Operating System,App Usage Time (min/day),Screen On Time (hours/day),Battery Drain (mAh/day),Number of Apps Installed,Data Usage (MB/day),Age,Gender,User Behavior Class
-1.7295782141489795,-1.4201063242648342,-0.5133594317212689,0.6882558004999112,0.36762618038164774,0.4237260510844179,0.6060959651868506,0.30040455502167174,0.12638294496115296,0.9607689228305228,0.7211841881647134
-1.7246294925062071,-0.7205465586171326,-0.5133594317212689,-0.017668271047881937,-0.18677143038271762,-0.23719786040114785,-0.32244114334592394,0.022276991076804028,0.709505760695286,-1.0408329997330665,0.007140437506581171
-1.7196807708634347,0.6785729726782707,-0.5133594317212689,-0.6614710242994694,-0.4150527995209858,-0.9335502255522985,-0.6938559867590337,-0.9496069683260483,0.29298946374233387,0.9607689228305228,-0.7069033131515511
-1.7147320492206621,-1.4201063242648342,-0.5133594317212689,-0.18144265564696996,-0.15415980622010803,0.18427857113770646,0.19753963743242978,-0.09178656042867543,-1.5396822428506558,0.9607689228305228,0.007140437506581171
-1.7097833275778898,1.3781327383259723,1.9479529121478283,-0.4751070694108519,-0.31721792703315665,-0.19321771102318044,0.27182260611505177,0.09102762486092864,-0.623346389554161,-1.0408329997330665,0.007140437506581171
-1.7048346059351172,-1.4201063242648342,-0.5133594317212689,-0.9720776157804983,-1.0672852827731802,-0.714871149478516,-0.5824315337351008,-0.571478482513363,-0.623346389554161,0.9607689228305228,-0.7069033131515511
-1.6998858842923448,-0.02098679296943091,-0.5133594317212689,0.44541791988747037,0.6611307978451351,0.3382090939605924,0.5689544808455396,0.19415357553711554,-1.4563789834600653,-1.0408329997330665,0.7211841881647134
-1.6949371626495722,-0.7205465586171326,-0.5133594317212689,1.535364686357263,1.9982073885121339,1.7480172156876588,1.1632182303065153,1.2066629094487689,-0.623346389554161,0.9607689228305228,1.4352279388228457
-1.6899884410067998,-0.02098679296943091,-0.5133594317212689,0.38894399416364694,0.7915772944955741,0.7486904881549549,0.9032278399173385,0.1925910611329309,0.29298946374233387,-1.0408329997330665,0.7211841881647134
-1.6850397193640274,1.3781327383259723,1.9479529121478283,0.863324970243764,0.432849428706867,0.5275680704490632,0.9032278399173385,0.5800946333707241,0.29298946374233387,0.9607689228305228,0.7211841881647134
-1.6800909977212548,-1.4201063242648342,-0.5133594317212689,-1.2318576741100862,-1.2629550277488386,-1.3318149115861144,-1.2509782518786985,-1.1996092729955923,-0.37343661138238965,-1.0408329997330665,-1.4209470638096833
-1.6751422760784824,-0.7205465586171326,-0.5133594317212689,-0.31698007738414624,0.0741215629181601,0.20138196256247157,-0.13673372163936903,-0.45116487339114497,-1.206469205288294,0.9607689228305228,0.007140437506581171
-1.6701935544357098,-0.7205465586171326,-0.5133594317212689,1.077925887994293,0.30240293205642826,0.9502661728039721,0.5318129965042286,0.2644667237254248,1.5425383546011904,-1.0408329997330665,0.7211841881647134
-1.6652448327929374,0.6785729726782707,-0.5133594317212689,-0.31698007738414624,-0.12154818205749812,0.16717517971294135,-0.28529965900461296,-0.11366176208726053,0.3762927231329243,0.9607689228305228,0.007140437506581171
-1.6602961111501648,1.3781327383259723,1.9479529121478283,-0.4638122842660872,0.0415099387555505,0.27956889478996916,0.08611518440849684,-0.23553788561366323,0.8761122794764669,-1.0408329997330665,0.007140437506581171
-1.6553473895073925,-1.4201063242648342,-0.5133594317212689,1.3094689834619693,1.6720911468860367,1.2776739515066184,1.2375011989891374,1.7113550620004105,0.043079685570562534,-1.0408329997330665,1.4352279388228457
-1.65039866786462,-0.7205465586171326,-0.5133594317212689,-0.7857136608918809,-0.5454992961714247,-1.0960324440875668,-0.6938559867590337,-0.915231651433986,0.709505760695286,-1.0408329997330665,-0.7069033131515511
-1.6454499462218475,1.3781327383259723,1.9479529121478283,0.15740089869597076,0.17195643540598923,-0.11503077879568283,-0.3595826276872349,0.08634008164837469,0.4595959825235147,-1.0408329997330665,0.007140437506581171
-1.640501224579075,-1.4201063242648342,-0.5133594317212689,-1.0737306820833805,-1.2629550277488386,-1.1815494012113925,-1.2881197362200094,-0.9886698284306645,-1.0398626865071132,-1.0408329997330665,-1.4209470638096833
-1.6355525029363025,1.3781327383259723,1.9479529121478283,1.7273760338182629,1.0524702877964518,1.5256731271657122,1.4232086206956922,1.9722949674992472,-0.7899529083353418,-1.0408329997330665,1.4352279388228457
-1.6306037812935301,-0.02098679296943091,-0.5133594317212689,-1.0059619712147925,-0.8716155377975219,-1.0312838908366704,-0.5081485650524789,-0.9808572564097413,0.5428992419141051,-1.0408329997330665,-0.7069033131515511
-1.6256550596507577,-0.7205465586171326,-0.5133594317212689,1.7217286412458805,2.0634306368373534,1.5611015808312971,1.1632182303065153,0.973848263225256,0.3762927231329243,-1.0408329997330665,1.4352279388228457
-1.6207063380079851,-0.02098679296943091,-0.5133594317212689,0.8576775776713816,0.40023780454425734,0.6949369722485502,0.5318129965042286,0.6910331560678342,-1.2897724646788844,-1.0408329997330665,0.7211841881647134
-1.6157576163652128,-1.4201063242648342,-0.5133594317212689,0.11786915068929435,0.10673318708076972,-0.15168090327732234,-0.17387520598068001,0.030089563097727277,-0.12352683321061833,-1.0408329997330665,0.007140437506581171
-1.6108088947224402,-0.7205465586171326,-0.5133594317212689,-0.3113326848117639,-0.4150527995209858,0.22703704969961921,0.30896409045636275,-0.2839758321433874,1.6258416139917808,0.9607689228305228,0.007140437506581171
-1.6058601730796678,-0.02098679296943091,-0.5133594317212689,-1.0172567563595571,-0.6107225444966441,-0.5523889309432476,-0.47100708071116787,-0.7480426101862284,1.1260220576482383,0.9607689228305228,-0.7069033131515511
-1.6009114514368952,1.3781327383259723,1.9479529121478283,0.9762728216914108,0.7589656703329642,1.034561459111743,0.9775108085999604,0.11290282651951374,-0.7899529083353418,0.9607689228305228,0.7211841881647134
-1.5959627297941228,-1.4201063242648342,-0.5133594317212689,1.3602955166134103,1.7047027710486464,1.079763279305765,1.4232086206956922,1.0457239258177498,-0.45673987077298006,0.9607689228305228,1.4352279388228457
-1.5910140081513504,-0.7205465586171326,-0.5133594317212689,1.0214519622704696,0.49807267703208646,1.0528865213525627,0.9775108085999604,0.8222843660193448,1.3759318358200094,-1.0408329997330665,0.7211841881647134
-1.5860652865085778,-0.02098679296943091,-0.5133594317212689,0.7955562593751758,0.30240293205642826,0.45671116311789345,1.0146522929412713,0.7097833289180501,-1.622985502241246,-1.0408329997330665,0.7211841881647134
-1.5811165648658054,0.6785729726782707,-0.5133594317212689,-0.0628474116269407,0.23717968373120873,-0.20054773591950834,-0.24815817466330198,-0.06366130115335172,-0.12352683321061833,-1.0408329997330665,0.007140437506581171
-1.5761678432230328,0.6785729726782707,-0.5133594317212689,-0.4186331436870285,-0.21938305454532753,0.16473183808083205,0.30896409045636275,0.07071493760652818,-1.1231659458977035,0.9607689228305228,0.007140437506581171
-1.5712191215802604,-1.4201063242648342,-0.5133594317212689,0.03880565467594152,-0.18677143038271762,-0.05028222554478637,0.1603981530911188,-0.019910897836181527,-1.4563789834600653,0.9607689228305228,0.007140437506581171
-1.5662703999374878,-1.4201063242648342,-0.5133594317212689,-1.2713894221167625,-1.0672852827731802,-1.304938153632912,-1.3624027049026315,-1.2886725940341175,1.6258416139917808,0.9607689228305228,-1.4209470638096833
-1.5613216782947155,0.6785729726782707,-0.5133594317212689,1.8177343149763803,1.606867898560817,1.1897136527506835,1.1260767459652044,1.072286670688889,-0.0402235738200279,-1.0408329997330665,1.4352279388228457
-1.556372956651943,-0.02098679296943091,-0.5133594317212689,-1.3504529181301155,-1.328178276074058,-1.1546726432581902,-1.1766952831960764,-1.213671902633254,-1.5396822428506558,-1.0408329997330665,-1.4209470638096833
-1.5514242350091705,1.3781327383259723,1.9479529121478283,-0.8421875866157044,-0.6433341686592539,-0.9408802504486263,-0.7681389554416557,-0.5574158528757012,-1.0398626865071132,0.9607689228305228,-0.7069033131515511
-1.546475513366398,-0.02098679296943091,-0.5133594317212689,1.416769442337234,1.9329841401869141,1.5672099349115705,1.5717745580609361,2.1847969264683598,-1.206469205288294,0.9607689228305228,1.4352279388228457
-1.5415267917236255,-0.7205465586171326,-0.5133594317212689,1.140047206290499,0.36762618038164774,0.961261210148464,0.8660863555760274,0.7347835593850045,0.12638294496115296,0.9607689228305228,0.7211841881647134
-1.5365780700808531,-0.02098679296943091,-0.5133594317212689,0.716492763361823,0.30240293205642826,0.39807096394727026,0.9775108085999604,0.3910303904643814,-1.2897724646788844,0.9607689228305228,0.7211841881647134
-1.5316293484380807,0.6785729726782707,-0.5133594317212689,-0.17579526307458762,-0.18677143038271762,-0.07471564186587937,0.04897370006718586,-0.34647640831077336,1.4592350952106,-1.0408329997330665,0.007140437506581171
-1.5266806267953081,-0.7205465586171326,-0.5133594317212689,1.7217286412458805,1.5742562743982074,1.1261867703158417,1.2003597146478262,2.1769843544474363,-0.45673987077298006,0.9607689228305228,1.4352279388228457
-1.5217319051525358,-0.02098679296943091,-0.5133594317212689,-0.853482371760469,-1.0346736586105705,-0.9836387290105391,-0.4338655963698569,-0.8402309600331228,0.3762927231329243,0.9607689228305228,-0.7069033131515511
-1.5167831835097632,-0.02098679296943091,-0.5133594317212689,-0.672765809444234,-0.5128876720088149,-0.6501225962276196,-0.6938559867590337,-0.7824179270782907,-1.7062887616318365,0.9607689228305228,-0.7069033131515511
-1.5118344618669908,0.6785729726782707,-0.5133594317212689,-0.7518293054575869,-0.9368387861227414,-0.840703243532145,-1.1024123145134546,-0.5589783672798858,1.4592350952106,-1.0408329997330665,-0.7069033131515511
-1.5068857402242182,0.6785729726782707,-0.5133594317212689,1.303821590889587,1.8351492676990853,1.1616152239814266,1.683199011084869,1.5707287656237923,0.043079685570562534,0.9607689228305228,1.4352279388228457
-1.5019370185814458,-0.7205465586171326,-0.5133594317212689,1.6200755749429983,1.0198586636338423,1.1261867703158417,1.72034049542618,1.0379113537968265,-1.3730757240694749,-1.0408329997330665,1.4352279388228457
-1.4969882969386734,-0.02098679296943091,-0.5133594317212689,-0.7518293054575869,-0.5454992961714247,-0.7771763610973033,-0.9538463771482106,-0.9480444539218637,-0.9565594271165226,-1.0408329997330665,-0.7069033131515511
-1.4920395752959008,-1.4201063242648342,-0.5133594317212689,1.74431821153541,0.9546354153086224,1.3412008339414603,1.4603501050370031,2.0816709757921728,0.8761122794764669,0.9607689228305228,1.4352279388228457
-1.4870908536531284,-0.7205465586171326,-0.5133594317212689,1.795144744686851,1.117693536121671,1.4792496361556355,1.1632182303065153,1.6676046586832405,0.8761122794764669,0.9607689228305228,1.4352279388228457
-1.4821421320103558,0.6785729726782707,-0.5133594317212689,1.0214519622704696,0.6937424220077449,0.8000006624292502,0.3832470591389847,0.7613463042561435,1.292628576429419,-1.0408329997330665,0.7211841881647134
-1.4771934103675834,0.6785729726782707,-0.5133594317212689,-0.14755830021267588,0.20456805956859914,-0.34470489221395706,0.04897370006718586,-0.06991135877009033,-0.7899529083353418,0.9607689228305228,0.007140437506581171
-1.4722446887248108,-0.02098679296943091,-0.5133594317212689,-0.8252454088985574,-0.8390039136349121,-1.0202888534921786,-0.8424219241242776,-0.8386684456289382,-0.9565594271165226,-1.0408329997330665,-0.7069033131515511
-1.4672959670820385,0.6785729726782707,-0.5133594317212689,-0.983372400925263,-1.0020620344479607,-0.5181821480937174,-0.47100708071116787,-0.8667937049042619,1.2093253170388287,0.9607689228305228,-0.7069033131515511
-1.462347245439266,-1.4201063242648342,-0.5133594317212689,1.3828850869029397,1.117693536121671,1.6270718048982482,1.2003597146478262,1.9676074242866932,1.2093253170388287,-1.0408329997330665,1.4352279388228457
-1.4573985237964935,1.3781327383259723,1.9479529121478283,-1.1471467855243511,-1.197731779423619,-1.3134898493452947,-1.3624027049026315,-1.2792975076090094,-0.7066496489447514,0.9607689228305228,-1.4209470638096833
-1.452449802153721,-0.7205465586171326,-0.5133594317212689,-1.1697363558138805,-1.3607899002366677,-1.1644460097866274,-1.5109686422678754,-1.201171787399777,0.29298946374233387,-1.0408329997330665,-1.4209470638096833
-1.4475010805109485,-0.7205465586171326,-0.5133594317212689,1.5127751160677336,1.0198586636338423,1.5525498851189146,1.4232086206956922,2.320735679632424,-1.0398626865071132,0.9607689228305228,1.4352279388228457
-1.4425523588681761,0.6785729726782707,-0.5133594317212689,0.8859145405332933,0.563295925357306,0.953931185252136,0.9032278399173385,0.33477987191373404,-1.3730757240694749,0.9607689228305228,0.7211841881647134
-1.4376036372254037,1.3781327383259723,1.9479529121478283,0.3042331055779118,0.5959075495199155,0.908729365058114,0.4946715121629176,0.1925910611329309,1.4592350952106,0.9607689228305228,0.7211841881647134
-1.4326549155826311,0.6785729726782707,-0.5133594317212689,1.416769442337234,2.1612655093251827,1.554993226751024,1.2746426833304483,1.1457248476855675,-0.8732561677259323,-1.0408329997330665,1.4352279388228457
-1.4277061939398588,0.6785729726782707,-0.5133594317212689,0.21387482441979422,0.7263540461703546,0.9368277938273709,0.9775108085999604,0.5050939419698609,1.5425383546011904,-1.0408329997330665,0.7211841881647134
-1.4227574722970862,0.6785729726782707,-0.5133594317212689,-1.0850254672281452,-1.09989690693579,-1.2609580042549446,-1.3624027049026315,-1.2527347627378704,1.3759318358200094,0.9607689228305228,-1.4209470638096833
-1.4178087506543138,0.6785729726782707,-0.5133594317212689,1.5466594715020279,2.0308190126747436,1.6930420289651995,1.3489256520130701,1.2301006255115385,-1.4563789834600653,-1.0408329997330665,1.4352279388228457
-1.4128600290115412,-0.02098679296943091,-0.5133594317212689,1.060983710277146,0.563295925357306,0.5581098408504294,0.6060959651868506,0.2519666084919476,0.3762927231329243,0.9607689228305228,0.7211841881647134
-1.4079113073687688,1.3781327383259723,1.9479529121478283,-0.2605061516603228,-0.4150527995209858,-0.128469157772284,-0.09959223729805806,-0.019910897836181527,1.4592350952106,0.9607689228305228,0.007140437506581171
-1.4029625857259964,1.3781327383259723,1.9479529121478283,-0.07978958934408774,-0.2519946787079371,0.21970702480329132,0.23468112177374076,-0.027723469857104777,1.3759318358200094,0.9607689228305228,0.007140437506581171
